area,transect.ID,plot.ID,tree,common.name,scientific.name,family.name,type,DBH.2013,canopy.2013,light.2013,dead.2013,D.class.2013,Hcom.2013,Htot.2013,RN.2013,RS.2013,RE.2013,RW.2013,date.2013,DBH.2018,Htot.2018,dead.2018,date.2018,UTM.Easting,UTM.Northing
AND_A01,T5P1,17,125,iperana,Eperua bijuga,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,17.21,NA,20180323,295750.1076,9717860.988
AND_A01,T5P1,17,126,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,21.4,NA,20180323,295751.8621,9717864.606
AND_A01,T5P1,17,127,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,23.87,NA,20180323,295752.5486,9717868.12
AND_A01,T5P1,17,128,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14.35,TRUE,20180323,295743.3463,9717865.546
AND_A01,T5P1,17,129,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,12.17,NA,20180323,295743.59,9717868.888
AND_A01,T5P1,17,130,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,17.62,NA,20180323,295742.1368,9717872.421
AND_A01,T5P1,17,131,tento amarelo,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13.75,NA,20180323,295742.3358,9717872.716
AND_A01,T5P1,17,132,murucirana,Sterigmapetalum obovatum,Rhizophoraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,15.89,NA,20180323,295738.9534,9717869.755
AND_A01,T5P1,17,133,cupiuba,Goupia glabra,Goupiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,22.13,NA,20180323,295742.2111,9717874.828
AND_A01,T5P1,17,134,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,13.57,TRUE,20180323,295745.3454,9717874.987
AND_A01,T5P1,17,135,angelim amargoso,Vatairea sericea,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8,24.15,NA,20180323,295744.9129,9717878.056
AND_A01,T5P1,17,136,murucirana,Sterigmapetalum obovatum,Rhizophoraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,14.23,NA,20180323,295741.7243,9717881.118
AND_A01,T5P1,17,137,tatapiririca,Tapirira guianensis,Anacardiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1,17.16,NA,20180323,295742.6586,9717883.429
AND_A01,T5P1,17,138,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13.75,TRUE,20180323,295741.7753,9717886.535
AND_A01,T5P1,17,139,maravuvuia,Croton matourensis,Euphorbiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,17.52,NA,20180323,295739.1288,9717892.832
AND_A01,T5P1,17,140,abiurana branca,Pouteria guianensis,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,16.59,NA,20180323,295738.0968,9717892.321
AND_A01,T5P2,18,14,jatereu,Lecythis idatimon,Lecythidaceae,O,13.7,S,2,FALSE,NA,11.74,15.93,3.4,2.8,3.8,2.9,20130827,NA,NA,TRUE,20180323,295805.3607,9717754.572
AND_A01,T5P2,18,15,urucurana,Sloanea guianensis,Elaeocarpaceae,O,18.1,S,2,FALSE,NA,2.24,10.23,4.3,2.2,3.5,4.1,20130827,21.4,NA,FALSE,20180323,295810.9366,9717745.668
AND_A01,T5P2,18,16,massaranduba,Manilkara huberi,Sapotaceae,O,49.7,E,1,FALSE,NA,23.69,33.32,4.7,4.6,9,3.7,20130827,NA,NA,TRUE,20180323,295808.0161,9717737.614
AND_A01,T5P2,18,17,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,26.5,S,2,FALSE,NA,13.29,19.67,5.6,3,3.2,3.8,20130827,NA,NA,TRUE,20180323,295816.0487,9717735.527
AND_A01,T5P2,18,18,pente de macaco,Apeiba petoumo,Malvaceae,O,42.4,S,2,FALSE,NA,17.01,24.23,6,2.3,4.8,3,20130827,NA,NA,TRUE,20180323,295817.4416,9717732.906
AND_A01,T5P2,18,19,matamata,Eschweilera parviflora,Lecythidaceae,O,52.8,S,2,FALSE,NA,25.75,34.74,5.2,5.5,6.4,8.2,20130827,NA,NA,TRUE,20180323,295815.6297,9717726.876
AND_A01,T5P2,18,20,lacre vermelho,Vismia latifolia,Hypericaceae,O,17.2,S,2,FALSE,NA,13.2,19.96,2.8,6.2,2.4,4,20130827,NA,NA,TRUE,20180323,295817.6668,9717724.512
AND_A01,T5P2,18,21,morta,NA,NA,O,10.8,NA,NA,TRUE,3,NA,6.69,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295822.0807,9717720.775
AND_A01,T5P2,18,22,andiroba,Carapa guianensis,Meliaceae,O,48,E,1,FALSE,NA,29.45,40.26,6,4,7,0,20130827,NA,NA,TRUE,20180323,295822.4903,9717719.773
AND_A01,T5P2,18,23,envira quiabo,Sterculia pruriens,Malvaceae,O,47.3,E,1,FALSE,NA,20.67,25.13,4.6,3.1,3,5.5,20130827,48.5,NA,FALSE,20180323,295803.3601,9717717.687
AND_A01,T5P2,18,24,jatereu,Lecythis idatimon,Lecythidaceae,O,37.2,C,1,FALSE,NA,24.26,32.99,4,4.4,5.9,4.3,20130827,45,NA,FALSE,20180323,295774.3058,9717710.259
AND_A01,T5P2,18,25,pau de remo,Chimarrhis turbinata,Rubiaceae,O,51,E,1,FALSE,NA,30.58,44.46,7.4,6.5,9.7,6.6,20130827,NA,NA,TRUE,20180323,295771.3324,9717725.093
AND_A01,T5P2,18,26,morta,NA,NA,O,39.2,NA,NA,TRUE,2,NA,5.15,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295774.9579,9717731.872
AND_A01,T5P2,18,27,morta,NA,NA,O,58.6,NA,NA,TRUE,1,NA,34.31,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295769.1403,9717738.088
AND_A01,T5P2,18,28,jatereu,Lecythis idatimon,Lecythidaceae,O,42.5,C,1,FALSE,NA,17.84,26.68,3.2,4.2,3.6,3.3,20130827,NA,NA,TRUE,20180323,295763.6947,9717743.394
AND_A01,T5P2,18,101,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,14.76,NA,20180323,295812.104,9717719.829
AND_A01,T5P2,18,102,pau santo,Zollernia paraensis,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,14.12,NA,20180323,295811.6738,9717718.274
AND_A01,T5P2,18,103,camurim,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,13.94,NA,20180323,295812.348,9717716.633
AND_A01,T5P2,18,104,envirao,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16.05,NA,20180323,295806.8638,9717716.971
AND_A01,T5P2,18,105,guajara pedra,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,11.5,NA,20180323,295804.3528,9717717.874
AND_A01,T5P2,18,106,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,12.17,TRUE,20180323,295805.5283,9717722.814
AND_A01,T5P2,18,107,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,12.95,TRUE,20180323,295803.2835,9717727.226
AND_A01,T5P2,18,108,breu barrote,Tetragastris panamensis,Burseraceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,21.87,NA,20180323,295802.7863,9717727.133
AND_A01,T5P2,18,109,maravuvuia,Croton matourensis,Euphorbiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1,21.83,NA,20180323,295801.9924,9717727.24
AND_A01,T5P2,18,110,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,15.22,TRUE,20180323,295798.2609,9717732.654
AND_A01,T5P2,18,111,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,12.37,NA,20180323,295799.3513,9717735.215
AND_A01,T5P2,18,112,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,11.43,NA,20180323,295798.2702,9717733.933
AND_A01,T5P2,18,113,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,14.76,TRUE,20180323,295798.9055,9717732.912
AND_A01,T5P2,18,114,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,15.78,TRUE,20180323,295799.5217,9717737.407
AND_A01,T5P2,18,115,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,11.29,TRUE,20180323,295797.1146,9717738.04
AND_A01,T5P2,18,116,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,12.89,TRUE,20180323,295807.8795,9717743.179
AND_A01,T5P2,18,117,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,12.82,TRUE,20180323,295808.1562,9717743.289
AND_A01,T5P2,18,118,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,17.06,TRUE,20180323,295808.7382,9717741.084
AND_A01,T5P2,18,119,envirao,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,18.37,NA,20180323,295801.7914,9717744.678
AND_A01,T5P2,18,120,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,12.95,TRUE,20180323,295798.309,9717758.135
AND_A01,T5P3,19,29,envira quiabo,Sterculia pruriens,Malvaceae,O,16.2,S,1,FALSE,NA,10.89,14.05,1.8,2.4,2,1.2,20130827,19.6,NA,FALSE,20180323,295860.8579,9717621.678
AND_A01,T5P3,19,30,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,21.1,S,1,FALSE,NA,11.55,16.69,2.1,2.9,1.8,5.2,20130827,24.2,NA,FALSE,20180323,295862.3001,9717619.379
AND_A01,T5P3,19,31,jarana,Lecythis lurida,Lecythidaceae,O,39.1,C,2,FALSE,NA,16,23.69,4.7,3.6,3,3.5,20130827,40,NA,FALSE,20180323,295857.6777,9717610.779
AND_A01,T5P3,19,32,joao mole,Neea oppositifolia,Nyctaginaceae,O,14.2,S,1,FALSE,NA,8.46,10.22,1.2,1.7,1.5,1.3,20130827,16.1,NA,FALSE,20180323,295865.4331,9717614.086
AND_A01,T5P3,19,33,breu barrote,Tetragastris panamensis,Burseraceae,O,10.8,S,1,FALSE,NA,9.18,15.49,2.3,1.1,1.4,2,20130827,NA,NA,TRUE,20180323,295867.0468,9717610.821
AND_A01,T5P3,19,34,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,40.8,C,1,FALSE,NA,16.27,22.78,5.5,2.8,4.6,2.6,20130827,NA,NA,TRUE,20180323,295861.2929,9717591.904
AND_A01,T5P3,19,35,maravuvuia,Croton matourensis,Euphorbiaceae,O,42.5,C,1,FALSE,NA,30.2,39.99,2.8,4.2,0.7,6.3,20130827,NA,NA,TRUE,20180323,295859.1194,9717598.848
AND_A01,T5P3,19,36,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,42.6,C,1,FALSE,NA,22.15,28.85,5.2,3.5,4.2,4.6,20130827,50.2,NA,FALSE,20180323,295858.2298,9717589.298
AND_A01,T5P3,19,37,morta,NA,NA,O,38.3,NA,NA,TRUE,3,NA,30.53,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295848.212,9717585.625
AND_A01,T5P3,19,38,taxi preto,Tachigali myrmecophila,Fabaceae,O,59.3,C,1,FALSE,NA,35.2,39.39,5.8,4.3,4,5,20130827,71,NA,FALSE,20180323,295826.3156,9717606.256
AND_A01,T5P3,19,39,morta,NA,NA,O,46.8,NA,NA,TRUE,1,NA,50.25,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295848.3503,9717617.585
AND_A01,T5P3,19,40,breu barrote,Tetragastris panamensis,Burseraceae,O,35,S,2,FALSE,NA,12.9,15.01,5,5.5,5.3,2.5,20130827,NA,NA,TRUE,20180323,295847.1773,9717613.53
AND_A01,T5P3,19,41,guajara mole,Pouteria sp.,Sapotaceae,O,48.6,E,1,FALSE,NA,33.48,43.63,3.2,4.6,4.1,4,20130827,42.2,NA,FALSE,20180323,295850.8987,9717614.276
AND_A01,T5P3,19,42,currupixa,Micropholis sp.,Sapotaceae,O,52,C,1,FALSE,NA,27.44,32.18,5.3,1.5,2.2,8,20130827,53.5,NA,FALSE,20180323,295851.6728,9717616.979
AND_A01,T5P3,19,80,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,12.43,TRUE,20180323,295874.4478,9717577.819
AND_A01,T5P3,19,81,fava sao joao,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13.14,NA,20180323,295876.3567,9717583.034
AND_A01,T5P3,19,82,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13.75,NA,20180323,295876.446,9717583.305
AND_A01,T5P3,19,83,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,16.59,NA,20180323,295877.6345,9717590.512
AND_A01,T5P3,19,84,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,11.77,NA,20180323,295875.2074,9717591.666
AND_A01,T5P3,19,85,tatapiririca,Tapirira guianensis,Anacardiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,14.65,NA,20180323,295869.9034,9717601.799
AND_A01,T5P3,19,86,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,11.64,TRUE,20180323,295870.2743,9717604.293
AND_A01,T5P3,19,87,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,11.77,NA,20180323,295868.4651,9717606.881
AND_A01,T5P3,19,88,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,14.41,NA,20180323,295865.8798,9717606.766
AND_A01,T5P3,19,89,jatereu,Lecythis idatimon,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,12.24,NA,20180323,295864.3244,9717615.275
AND_A01,T5P3,19,90,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,11.97,NA,20180323,295862.2392,9717614.227
AND_A01,T5P3,19,91,embauba branca,Cecropia palmata,Urticaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,14.12,NA,20180323,295860.1199,9717614.321
AND_A01,T5P3,19,92,freijo branco,Cordia scabrifolia,Boraginaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,18.66,NA,20180323,295860.9493,9717604.336
AND_A01,T5P3,19,93,mangaba,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,19,NA,20180323,295856.744,9717611.003
AND_A01,T5P3,19,94,arataciu,Sagotia racemosa,Euphorbiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,14.53,NA,20180323,295855.8433,9717616.792
AND_A01,T5P3,19,95,abiu preto,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,16.27,NA,20180323,295858.2335,9717620.335
AND_A01,T5P3,19,96,açai,Euterpe oleracea,Arecaceae,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,11.97,NA,20180323,295859.1515,9717627.819
AND_A01,T5P3,19,97,freijo branco,Cordia scabrifolia,Boraginaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,13.94,NA,20180323,295853.5036,9717624.653
AND_A01,T5P3,19,98,abiurana,Pouteria gongrijpii,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,15.22,NA,20180323,295849.7059,9717621.174
AND_A01,T5P3,19,99,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,12.37,NA,20180323,295852.1983,9717621.883
AND_A01,T5P3,19,100,guajara pedra,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2,23.91,NA,20180323,295829.4064,9717601.089
AND_A01,T5P4,20,43,iperana,Eperua bijuga,Fabaceae,O,18.1,S,1,FALSE,NA,12.92,17.08,1.1,2,2.6,1,20130827,19.5,NA,FALSE,20180323,295920.1632,9717487.097
AND_A01,T5P4,20,44,jatereu,Lecythis idatimon,Lecythidaceae,O,21.1,S,1,FALSE,NA,16.83,22.24,1.7,2.5,3,1.7,20130827,22.1,NA,FALSE,20180323,295920.3876,9717486.577
AND_A01,T5P4,20,45,andiroba,Carapa guianensis,Meliaceae,O,55,C,1,FALSE,NA,18.56,26,1.6,3,2.5,5,20130827,56,NA,FALSE,20180323,295919.7095,9717486.66
AND_A01,T5P4,20,46,morta,NA,NA,O,10.8,NA,NA,TRUE,1,NA,10.43,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295925.5468,9717481.688
AND_A01,T5P4,20,47,pente de macaco,Apeiba petoumo,Malvaceae,O,18.1,S,2,FALSE,NA,9.8,13.12,1,2.7,3,3.4,20130827,17.8,NA,FALSE,20180323,295926.1302,9717480.611
AND_A01,T5P4,20,48,andiroba,Carapa guianensis,Meliaceae,O,38.5,C,1,FALSE,NA,15.18,24.67,3.8,3.6,5,4.8,20130827,NA,NA,TRUE,20180323,295926.7368,9717466.681
AND_A01,T5P4,20,49,envira cunauaru,Annona ambotay,Annonaceae,O,18.4,S,1,FALSE,NA,9.29,15.99,2.5,3.7,4,2.7,20130827,NA,NA,TRUE,20180323,295931.9188,9717465.146
AND_A01,T5P4,20,50,na,NA,NA,O,13.8,S,1,FALSE,NA,11.37,14.86,1,3.8,2,2.2,20130827,14.8,NA,FALSE,20180323,295936.1618,9717448.174
AND_A01,T5P4,20,51,morta,NA,NA,O,22.1,NA,NA,TRUE,5,NA,9.52,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295939.2003,9717445.8
AND_A01,T5P4,20,52,tatapiririca,Tapirira guianensis,Anacardiaceae,O,36.3,C,2,FALSE,NA,15.13,19.6,2,1.5,0,5,20130827,NA,NA,TRUE,20180323,295893.4027,9717422.633
AND_A01,T5P4,20,53,cupiuba,Goupia glabra,Goupiaceae,O,44.9,E,1,FALSE,NA,24.21,33.87,3.5,6,4.2,4.3,20130827,NA,NA,TRUE,20180323,295890.5507,9717451.336
AND_A01,T5P4,20,54,pau de remo,Chimarrhis turbinata,Rubiaceae,O,39.9,S,2,FALSE,NA,9.94,20.02,2.1,5.1,3,3.4,20130827,41,NA,FALSE,20180323,295889.1589,9717455.455
AND_A01,T5P4,20,55,pente de macaco,Apeiba petoumo,Malvaceae,O,55.2,C,2,FALSE,NA,21.09,33.09,2.2,4.2,5.5,3.2,20130827,NA,NA,TRUE,20180323,295888.3715,9717460.957
AND_A01,T5P4,20,56,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,47,E,1,FALSE,NA,21.09,33.09,5.4,8.3,5.2,7.5,20130827,NA,NA,TRUE,20180323,295880.0663,9717460.251
AND_A01,T5P4,20,57,muiratinga,Brosimum rubescens ,Moraceae,O,50,E,1,FALSE,NA,27.4,36.81,4.3,7.6,5.8,4,20130827,50.9,NA,FALSE,20180323,295876.2891,9717471.896
AND_A01,T5P4,20,58,marupa,Simarouba amara,Simaroubaceae,O,59,E,1,FALSE,NA,27.59,34.04,4.4,6.8,6.4,1.2,20130827,NA,NA,TRUE,20180323,295879.4659,9717471.748
AND_A01,T5P4,20,59,taxi preto,Tachigali myrmecophila,Fabaceae,O,61.7,E,1,FALSE,NA,11.91,16.73,9.7,6,5.8,4,20130827,NA,NA,TRUE,20180323,295895.1699,9717469.078
AND_A01,T5P4,20,60,morta,NA,NA,O,47.7,NA,NA,TRUE,4,NA,22.72,NA,NA,NA,NA,20130827,NA,NA,TRUE,20180323,295904.2412,9717481.816
AND_A01,T5P4,20,61,mata mata branco,Eschweilera coriacea,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,22.75,NA,20180323,295916.3009,9717483.589
AND_A01,T5P4,20,62,fava folha fina,Parkia sp.,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7,25.62,NA,20180323,295918.9908,9717477.421
AND_A01,T5P4,20,63,tatapiririca,Tapirira guianensis,Anacardiaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,18.85,NA,20180323,295916.6182,9717476.59
AND_A01,T5P4,20,64,tauari,Couratari stellata,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,23.07,NA,20180323,295927.3866,9717438.726
AND_A01,T5P4,20,65,jeniparana,Gustavia augusta,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,12.24,NA,20180323,295919.9126,9717471.003
AND_A01,T5P4,20,66,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,12.11,TRUE,20180323,295918.8514,9717469.565
AND_A01,T5P4,20,67,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,15.78,TRUE,20180323,295918.7947,9717468.086
AND_A01,T5P4,20,68,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,13.01,TRUE,20180323,295918.7292,9717467.434
AND_A01,T5P4,20,69,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,16.37,TRUE,20180323,295920.459,9717465.921
AND_A01,T5P4,20,70,jeniparana,Gustavia augusta,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,17.11,NA,20180323,295918.5602,9717464.85
AND_A01,T5P4,20,71,freijo branco,Cordia scabrifolia,Boraginaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,18.32,NA,20180323,295922.2323,9717469.416
AND_A01,T5P4,20,72,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,13.82,TRUE,20180323,295930.3144,9717458.296
AND_A01,T5P4,20,73,morta,NA,NA,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,12.37,TRUE,20180323,295928.5256,9717462.489
AND_A01,T5P4,20,74,guajara bolacha,Pouteria oppositifolia,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,11.77,NA,20180323,295934.4098,9717445.934
AND_A01,T5P4,20,75,caripe,Licania octandra,Chrysobalanaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,14.29,NA,20180323,295933.0285,9717446.421
AND_A01,T5P4,20,76,jeniparana,Gustavia augusta,Lecythidaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,12.63,NA,20180323,295940.4403,9717418.491
AND_A01,T5P4,20,77,inga branco,Inga thibaudiana,Fabaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,18.42,NA,20180323,295926.6323,9717450.614
AND_A01,T5P4,20,78,axixa,Sterculia pruriens,Malvaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,12.17,NA,20180323,295938.4655,9717448.576
AND_A01,T5P4,20,79,abiu preto,Pouteria sp.,Sapotaceae,O,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,14.47,NA,20180323,295924.2192,9717439.329
