area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Htotc,date,UTM.Easting,UTM.Northing
DUC_A01,14,034a,caripe,Licania octandra,Chrysobalanaceae,30.8,O,FALSE,NA,22.12581265,20160826,-2.960657207,-59.93655619
DUC_A01,14,035a,morta,NA,NA,21.8,O,TRUE,1,18.02236193,20160826,-2.960636787,-59.93660226
DUC_A01,14,036a,mamorana,Eriotheca globosa,Malvaceae,12,O,FALSE,NA,12.49979434,20160826,-2.960732276,-59.93686334
DUC_A01,14,037a,pintadinho,Poeppigia procera,Fabaceae,15.6,O,FALSE,NA,14.70330707,20160826,-2.960733819,-59.93686446
DUC_A01,14,038a,marupa,Simarouba amara,Simaroubaceae,18.1,O,FALSE,NA,16.1031595,20160826,-2.96078108,-59.93689382
DUC_A01,14,039a,acapurana,Batesia floribunda,Fabaceae,14,O,FALSE,NA,13.7546259,20160826,-2.960575259,-59.93662177
DUC_A01,14,040a,marupa,Simarouba amara,Simaroubaceae,16.7,O,FALSE,NA,15.33076022,20160826,-2.960574494,-59.93662019
DUC_A01,14,041a,louro preto,Nectandra cuspidata,Lauraceae,12.3,O,FALSE,NA,12.69343582,20160826,-2.960567801,-59.93662312
DUC_A01,14,042a,guajara branco,Pouteria sp.,Sapotaceae,23.9,O,FALSE,NA,19.04394916,20160826,-2.960554078,-59.93668268
DUC_A01,14,043a,acaizeiro,NA,NA,12,O,FALSE,NA,12.49979434,20160826,-2.960536018,-59.93666635
DUC_A01,14,044a,pataua,Oenocarpus bataua,Arecaceae,20.6,P,FALSE,NA,17.41771146,20160826,-2.960500223,-59.93668242
DUC_A01,14,045a,tinteiro,Miconia poeppigii,Melastomataceae,33.4,O,FALSE,NA,23.19589214,20160826,-2.960481754,-59.93670074
DUC_A01,14,046a,breu branco,Protium paniculatum,Burseraceae,21.4,O,FALSE,NA,17.82258216,20160826,-2.96046668,-59.93671766
DUC_A01,14,047a,mandioqueira,Qualea paraensis,Vochysiaceae,35.3,O,FALSE,NA,23.95100237,20160826,-2.960417764,-59.93672971
DUC_A01,14,048a,sorvao,NA,NA,24.3,O,FALSE,NA,19.23361807,20160826,-2.960410676,-59.93674839
DUC_A01,14,049a,acaizeiro,NA,NA,10.3,O,FALSE,NA,11.36135267,20160826,-2.960397922,-59.93678238
DUC_A01,14,050a,breu branco,Protium paniculatum,Burseraceae,11.1,O,FALSE,NA,11.90619742,20160826,-2.960389555,-59.93676328
DUC_A01,14,051a,ucuuba,Virola michelii,Myristicaceae,60,O,FALSE,NA,32.24262967,20160826,-2.960381199,-59.93674626
DUC_A01,14,052a,breu branco,Protium paniculatum,Burseraceae,11,O,FALSE,NA,11.83901147,20160826,-2.96037284,-59.9367189
DUC_A01,14,053a,guajara branco,Pouteria sp.,Sapotaceae,10.3,O,FALSE,NA,11.36135267,20160826,-2.960370444,-59.93676159
DUC_A01,15,001a,pataua,Oenocarpus bataua,Arecaceae,17.7,P,FALSE,NA,15.88531138,20160826,-2.962090253,-59.93691191
DUC_A01,15,001b,tauari,Couratari stellata,Lecythidaceae,68.7,O,FALSE,NA,34.67016884,20160826,-2.962150395,-59.93695431
DUC_A01,15,002a,iperana,Eperua bijuga,Fabaceae,41.5,O,FALSE,NA,26.27625415,20160826,-2.962120553,-59.93688537
DUC_A01,15,002b,louro vermelho,Sextonia rubra,Lauraceae,43,O,FALSE,NA,26.81014917,20160826,-2.962159857,-59.93695118
DUC_A01,15,003a,breu branco,Protium paniculatum,Burseraceae,10,O,FALSE,NA,11.15252146,20160826,-2.962128503,-59.93688097
DUC_A01,15,003b,jatoba,Hymenaea courbaril,Fabaceae,75.4,O,FALSE,NA,36.41111867,20160826,-2.962165741,-59.93701988
DUC_A01,15,004a,envira preta,Guatteria schomburgkiana,Annonaceae,10.4,O,FALSE,NA,11.43040018,20160826,-2.96214065,-59.93687078
DUC_A01,15,004b,amapa amargoso,Brosimum guianense,Moraceae,66.7,O,FALSE,NA,34.12975245,20160826,-2.96242944,-59.93693417
DUC_A01,15,005a,breu branco,Protium paniculatum,Burseraceae,16.1,O,FALSE,NA,14.99087319,20160826,-2.96215052,-59.93686008
DUC_A01,15,005b,mamorana,Eriotheca globosa,Malvaceae,63.6,O,FALSE,NA,33.27180503,20160826,-2.962429326,-59.93689389
DUC_A01,15,006a,breu branco,Protium paniculatum,Burseraceae,16.1,O,FALSE,NA,14.99087319,20160826,-2.962154944,-59.93685471
DUC_A01,15,006b,guajara bolacha,Pouteria oppositifolia,Sapotaceae,55,O,FALSE,NA,30.74956527,20160826,-2.962441751,-59.93695241
DUC_A01,15,007a,breu branco,Protium paniculatum,Burseraceae,13.9,O,FALSE,NA,13.69379969,20160826,-2.96216176,-59.93684393
DUC_A01,15,007b,louro preto,Ocotea cernua,Lauraceae,43,O,FALSE,NA,26.81014917,20160826,-2.962512408,-59.93685226
DUC_A01,15,008a,axixa,Sterculia pruriens,Malvaceae,36.4,O,FALSE,NA,24.37850751,20160826,-2.962169652,-59.93683736
DUC_A01,15,008b,inhare,Helicostylis tomentosa,Moraceae,38.4,O,FALSE,NA,25.13868118,20160826,-2.962414799,-59.93701914
DUC_A01,15,009a,pataua,Oenocarpus bataua,Arecaceae,19.5,P,FALSE,NA,16.84889394,20160826,-2.962120652,-59.9368451
DUC_A01,15,010a,morta,NA,NA,15.8,O,TRUE,1,14.81881687,20160826,-2.962168691,-59.93680239
DUC_A01,15,011a,morta,NA,NA,23.1,O,TRUE,1,18.66000136,20160826,-2.962200467,-59.93678447
DUC_A01,15,012a,abiurana,Pouteria gongrijpii,Sapotaceae,20.8,O,FALSE,NA,17.51960645,20160826,-2.962208731,-59.93678276
DUC_A01,15,013a,abiurana,Pouteria gongrijpii,Sapotaceae,32,O,FALSE,1,22.62520375,20160826,-2.962221657,-59.93676559
DUC_A01,15,014a,jatoba,Hymenaea courbaril,Fabaceae,10.7,O,FALSE,NA,11.63590213,20160826,-2.962217473,-59.93677998
DUC_A01,15,015a,louro preto,Nectandra cuspidata,Lauraceae,14.7,O,FALSE,NA,14.17522499,20160826,-2.962218306,-59.93678171
DUC_A01,15,016a,breu branco,Protium paniculatum,Burseraceae,11.9,O,FALSE,NA,12.43479133,20160826,-2.962228214,-59.93679395
DUC_A01,15,017a,morta,NA,NA,49.7,O,TRUE,1,29.07705709,20160826,-2.962270969,-59.93672542
DUC_A01,15,018a,envira preta,Guatteria schomburgkiana,Annonaceae,12.4,O,FALSE,NA,12.75753506,20160826,-2.962306438,-59.93676484
DUC_A01,15,019a,urucurana branca,NA,NA,11.5,O,FALSE,NA,12.17243388,20160826,-2.962298485,-59.93674357
DUC_A01,15,020a,mamorana,Eriotheca globosa,Malvaceae,33.2,O,FALSE,NA,23.11512755,20160826,-2.962311988,-59.93673617
DUC_A01,15,021a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,29.1,O,FALSE,NA,21.40120384,20160826,-2.962322056,-59.93672352
DUC_A01,15,022a,louro preto,Ocotea cernua,Lauraceae,19.2,O,FALSE,NA,16.69121105,20160826,-2.962349617,-59.93673153
DUC_A01,15,023a,mulungu,Micropholis venulosa,Sapotaceae,11.5,O,FALSE,NA,12.17243388,20160826,-2.962341582,-59.93670547
DUC_A01,15,024a,uxirana,Sacoglottis guianensis,Humiriaceae,25.5,O,FALSE,NA,19.79378452,20160826,-2.962340563,-59.93666641
DUC_A01,15,025a,caripe,Licania octandra,Chrysobalanaceae,17,O,FALSE,NA,15.49865564,20160826,-2.962359589,-59.93668839
DUC_A01,15,026a,pintadinho,Poeppigia procera,Fabaceae,15.6,O,FALSE,NA,14.70330707,20160826,-2.96235275,-59.93670165
DUC_A01,15,027a,pitaica,Swartzia polyphylla,Fabaceae,36.1,O,FALSE,NA,24.26259533,20160826,-2.962379352,-59.93667079
DUC_A01,15,028a,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,35.4,O,FALSE,NA,23.99015224,20160826,-2.962400293,-59.93666452
DUC_A01,15,029a,pataua,Oenocarpus bataua,Arecaceae,15.9,P,FALSE,NA,14.8763288,20160826,-2.962384706,-59.9366498
DUC_A01,15,030a,morta,NA,NA,13.7,O,TRUE,1,13.5715748,20160826,-2.962407097,-59.93670355
DUC_A01,15,031a,inga branco,Inga thibaudiana,Fabaceae,16.8,O,FALSE,NA,15.38687437,20160826,-2.962439023,-59.9366869
DUC_A01,15,032a,capueiro,Rinorea guianensis,Violaceae,10,O,FALSE,NA,11.15252146,20160826,-2.962445123,-59.93668075
DUC_A01,15,033a,louro preto,Nectandra cuspidata,Lauraceae,13.9,O,FALSE,NA,13.69379969,20160826,-2.962482976,-59.93674111
DUC_A01,15,034a,matamata,Eschweilera amazonica,Lecythidaceae,15.9,O,FALSE,NA,14.8763288,20160826,-2.962424746,-59.93677707
DUC_A01,15,035a,inga amarelo,Inga sp.,Fabaceae,15,O,FALSE,NA,14.35279308,20160826,-2.962410127,-59.93677732
DUC_A01,15,036a,jataua,Trichilia micrantha,Meliaceae,12.8,O,FALSE,NA,13.01175321,20160826,-2.962408224,-59.93674293
DUC_A01,15,037a,louro preto,Nectandra cuspidata,Lauraceae,26.5,O,FALSE,NA,20.25089629,20160826,-2.962409815,-59.93677664
DUC_A01,15,038a,inga branco,Inga thibaudiana,Fabaceae,17.2,O,FALSE,NA,15.6098483,20160826,-2.962389983,-59.93676557
DUC_A01,15,039a,uxirana,Sacoglottis guianensis,Humiriaceae,16.4,O,FALSE,NA,15.16150996,20160826,-2.962367334,-59.93676997
DUC_A01,15,040a,guajara branco,Pouteria sp.,Sapotaceae,14.1,O,FALSE,NA,13.81526362,20160826,-2.962358096,-59.93677779
DUC_A01,15,041a,louro preto,Nectandra cuspidata,Lauraceae,28,O,FALSE,NA,20.92100691,20160826,-2.962340027,-59.9367964
DUC_A01,15,042a,axixa,Sterculia pruriens,Malvaceae,19.5,O,FALSE,NA,16.84889394,20160826,-2.962309888,-59.93679978
DUC_A01,15,043a,breu branco,Protium paniculatum,Burseraceae,27.3,O,FALSE,NA,20.61054606,20160826,-2.962290032,-59.93683139
DUC_A01,15,044a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,11.3,O,FALSE,NA,12.03981143,20160826,-2.962354345,-59.93682715
DUC_A01,15,045a,guajara branco,Pouteria sp.,Sapotaceae,20.1,O,FALSE,NA,17.16094518,20160826,-2.962307988,-59.93684208
DUC_A01,15,046a,louro preto,Nectandra cuspidata,Lauraceae,21.9,O,FALSE,NA,18.07203731,20160826,-2.962212757,-59.9368575
DUC_A01,15,047a,matamata branco,Eschweilera coriacea,Lecythidaceae,10.2,O,FALSE,NA,11.29202606,20160826,-2.962211345,-59.9368731
DUC_A01,15,048a,tento cachua,NA,NA,17.7,O,FALSE,NA,15.88531138,20160826,-2.962193855,-59.93688038
DUC_A01,15,049a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,29.6,O,FALSE,NA,21.61648072,20160826,-2.962190507,-59.9368654
DUC_A01,15,050a,pintadinho,Poeppigia procera,Fabaceae,17,O,FALSE,NA,15.49865564,20160826,-2.96219002,-59.93686645
DUC_A01,15,051a,envira preta,Guatteria schomburgkiana,Annonaceae,15.5,O,FALSE,NA,14.64530655,20160826,-2.962216969,-59.93686203
DUC_A01,15,052a,mulungu,Micropholis venulosa,Sapotaceae,12.4,O,FALSE,NA,12.75753506,20160826,-2.962214703,-59.93686355
DUC_A01,15,053a,tento,Ormosia grossa,Fabaceae,25.3,O,FALSE,NA,19.70132239,20160826,-2.96217727,-59.93689563
DUC_A01,15,054a,envira preta,Guatteria schomburgkiana,Annonaceae,14.3,O,FALSE,NA,13.93598034,20160826,-2.962153039,-59.93691165
DUC_A01,15,055a,breu branco,Protium paniculatum,Burseraceae,17.7,O,FALSE,NA,15.88531138,20160826,-2.96212484,-59.93694963
DUC_A01,16,001a,tento,Ormosia coccinea,Fabaceae,10.3,O,FALSE,NA,11.36135267,20160829,-2.958132616,-59.92800138
DUC_A01,16,001b,inga vermelho,Inga alba,Fabaceae,35.7,O,FALSE,NA,24.10725605,20160829,-2.958194375,-59.92813314
DUC_A01,16,002a,inga xixica,Inga heterophylla,Fabaceae,45.1,O,FALSE,NA,27.5406768,20160829,-2.958145559,-59.92803375
DUC_A01,16,002b,cumaru,Dipteryx odorata,Fabaceae,70,O,FALSE,NA,35.01615584,20160829,-2.958499318,-59.92812468
DUC_A01,16,003a,pataua,Oenocarpus bataua,Arecaceae,22.3,P,FALSE,NA,18.26967927,20160829,-2.958156759,-59.92800957
DUC_A01,16,003b,inhare,Helicostylis tomentosa,Moraceae,39,O,FALSE,NA,25.36260744,20160829,-2.958334075,-59.92822842
DUC_A01,16,004a,breu branco,Protium paniculatum,Burseraceae,23.2,O,FALSE,NA,18.70833767,20160829,-2.95817599,-59.92800456
DUC_A01,16,004b,mandioqueira,Qualea paraensis,Vochysiaceae,50.5,O,FALSE,NA,29.33590194,20160829,-2.958269995,-59.92816107
DUC_A01,16,005a,mamorana,Eriotheca globosa,Malvaceae,13.3,O,FALSE,NA,13.3247848,20160829,-2.958179585,-59.92801856
DUC_A01,16,005b,fava saboeiro,Abarema jupunba,Fabaceae,35.7,O,FALSE,NA,24.10725605,20160829,-2.958251813,-59.92832132
DUC_A01,16,006a,breu branco,Protium paniculatum,Burseraceae,23.1,O,FALSE,NA,18.66000136,20160829,-2.95819047,-59.92804467
DUC_A01,16,007a,mapatirana,Pourouma minor,Urticaceae,19,O,FALSE,NA,16.58546043,20160829,-2.958199154,-59.92804409
DUC_A01,16,008a,breu branco,Protium paniculatum,Burseraceae,17.1,O,FALSE,NA,15.554325,20160829,-2.958215572,-59.9280267
DUC_A01,16,009a,ucuuba,Virola michelii,Myristicaceae,14.8,O,FALSE,NA,14.23458944,20160829,-2.958217153,-59.92802619
DUC_A01,16,010a,pataua,Oenocarpus bataua,Arecaceae,22.4,P,FALSE,NA,18.3188279,20160829,-2.958237932,-59.92802685
DUC_A01,16,011a,ucuubarana,Iryanthera paraensis,Myristicaceae,11.5,O,FALSE,NA,12.17243388,20160829,-2.958215242,-59.92799425
DUC_A01,16,012a,cumaru,Dipteryx odorata,Fabaceae,20,O,FALSE,NA,17.10923828,20160829,-2.958287838,-59.92799559
DUC_A01,16,013a,ucuubarana,Iryanthera paraensis,Myristicaceae,20.4,O,FALSE,NA,17.31535563,20160829,-2.958296921,-59.92801748
DUC_A01,16,014a,pataua,Oenocarpus bataua,Arecaceae,19.5,P,FALSE,NA,16.84889394,20160829,-2.958304878,-59.92800634
DUC_A01,16,015a,pataua,Oenocarpus bataua,Arecaceae,20.9,P,FALSE,NA,17.5703829,20160829,-2.958304603,-59.92796113
DUC_A01,16,016a,pataua,Oenocarpus bataua,Arecaceae,18.6,P,FALSE,NA,16.37241978,20160829,-2.958340012,-59.92798109
DUC_A01,16,017a,breu branco,Protium paniculatum,Burseraceae,11,O,FALSE,NA,11.83901147,20160829,-2.958344554,-59.92801677
DUC_A01,16,018a,mamorana,Eriotheca globosa,Malvaceae,19.9,O,FALSE,NA,17.05741176,20160829,-2.958356679,-59.92801327
DUC_A01,16,019a,catauari,Couepia racemosa,Chrysobalanaceae,14.1,O,FALSE,NA,13.81526362,20160829,-2.958343553,-59.92795829
DUC_A01,16,020a,ucuuba,Virola michelii,Myristicaceae,31,O,FALSE,NA,22.20972154,20160829,-2.958358094,-59.92794459
DUC_A01,16,021a,morta,NA,NA,30.5,O,TRUE,2,21.99943104,20160829,-2.958375012,-59.92792849
DUC_A01,16,022a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,25.9,O,FALSE,NA,19.97765874,20160829,-2.958369247,-59.92797579
DUC_A01,16,023a,pataua,Oenocarpus bataua,Arecaceae,17.7,P,FALSE,NA,15.88531138,20160829,-2.958432803,-59.92794833
DUC_A01,16,024a,cupiuba,Goupia glabra,Goupiaceae,20.9,O,FALSE,NA,17.5703829,20160829,-2.958443558,-59.9279557
DUC_A01,16,025a,acaizeiro,NA,NA,12.7,O,FALSE,NA,12.94852108,20160829,-2.958452923,-59.92792205
DUC_A01,16,026a,cupui,Theobroma subincanum,Malvaceae,13.1,O,FALSE,NA,13.2001898,20160829,-2.958458742,-59.92791538
DUC_A01,16,027a,pataua,Oenocarpus bataua,Arecaceae,18.4,P,FALSE,NA,16.2651157,20160829,-2.958487183,-59.92791054
DUC_A01,16,028a,cupui,Theobroma subincanum,Malvaceae,11.2,O,FALSE,NA,11.97312978,20160829,-2.958505146,-59.92789395
DUC_A01,16,029a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,40.4,O,FALSE,NA,25.87801831,20160829,-2.958509888,-59.92789257
DUC_A01,16,030a,ucuubarana,Iryanthera paraensis,Myristicaceae,13.3,O,FALSE,NA,13.3247848,20160829,-2.958488272,-59.92790183
DUC_A01,16,031a,cumaru,Dipteryx odorata,Fabaceae,14.3,O,FALSE,NA,13.93598034,20160829,-2.958531355,-59.92798404
DUC_A01,16,032a,capueiro,Rinorea guianensis,Violaceae,10.1,O,FALSE,NA,11.22241686,20160829,-2.958528728,-59.92798255
DUC_A01,16,033a,ucuubarana,Iryanthera paraensis,Myristicaceae,24.5,O,FALSE,NA,19.32789045,20160829,-2.958546705,-59.92796623
DUC_A01,16,034a,matamata branco,Eschweilera coriacea,Lecythidaceae,15.4,O,FALSE,NA,14.58714049,20160829,-2.95851925,-59.92798231
DUC_A01,16,035a,breu branco,Protium paniculatum,Burseraceae,11.1,O,FALSE,NA,11.90619742,20160829,-2.958515824,-59.92798294
DUC_A01,16,036a,matamata preto,Eschweilera ovata,Lecythidaceae,24.2,O,FALSE,NA,19.18634211,20160829,-2.958488733,-59.92797705
DUC_A01,16,037a,cupui,Theobroma subincanum,Malvaceae,10.4,O,FALSE,NA,11.43040018,20160829,-2.95849438,-59.92800792
DUC_A01,16,038a,ucuuba vermelha,Virola mollissima,Myristicaceae,38.3,O,FALSE,NA,25.10117894,20160829,-2.95845105,-59.92798517
DUC_A01,16,039a,ucuubarana,Iryanthera paraensis,Myristicaceae,12.1,O,FALSE,NA,12.56456782,20160829,-2.95843629,-59.92798902
DUC_A01,16,040a,piquiarana,Caryocar glabrum,Caryocaraceae,11.8,O,FALSE,NA,12.36955633,20160829,-2.958420179,-59.92799991
DUC_A01,16,041a,capueiro,Rinorea guianensis,Violaceae,11.2,O,FALSE,NA,11.97312978,20160829,-2.958408334,-59.92800008
DUC_A01,16,042a,faveira rosa,NA,NA,11.4,O,FALSE,NA,12.1062452,20160829,-2.958416651,-59.92802047
DUC_A01,16,043a,mandioqueira,Qualea paraensis,Vochysiaceae,24.9,O,FALSE,NA,19.51533042,20160829,-2.958382312,-59.92804268
DUC_A01,16,044a,pau doce,Glycydendron amazonicum,Euphorbiaceae,25,O,FALSE,NA,19.56196301,20160829,-2.958365198,-59.92804348
DUC_A01,16,045a,mututi,Pterocarpus sp.,Fabaceae,14.3,O,FALSE,NA,13.93598034,20160829,-2.958348038,-59.92805263
DUC_A01,16,046a,ipê amarelo,NA,NA,33,O,FALSE,NA,23.03411213,20160829,-2.958335315,-59.92806806
DUC_A01,16,047a,muiratinga,Maquira coriacea,Moraceae,16.8,O,FALSE,NA,15.38687437,20160829,-2.958327971,-59.92806365
DUC_A01,16,048a,envira preta,Guatteria schomburgkiana,Annonaceae,20.6,O,FALSE,NA,17.41771146,20160829,-2.95831588,-59.92806095
DUC_A01,16,049a,jatereu,Lecythis idatimon,Lecythidaceae,16.4,O,FALSE,NA,15.16150996,20160829,-2.95830593,-59.92805232
DUC_A01,16,050a,breu branco,Protium paniculatum,Burseraceae,13.5,O,FALSE,NA,13.44857473,20160829,-2.95830436,-59.92805072
DUC_A01,16,051a,uxirana,Sacoglottis guianensis,Humiriaceae,20.5,O,FALSE,NA,17.36659151,20160829,-2.958293232,-59.92806344
DUC_A01,16,052a,breu branco,Protium paniculatum,Burseraceae,16.5,O,FALSE,NA,15.21807918,20160829,-2.958301067,-59.92807369
DUC_A01,16,053a,matamata,Eschweilera parviflora,Lecythidaceae,17.4,O,FALSE,NA,15.72046106,20160829,-2.958283658,-59.92808019
DUC_A01,16,054a,inhare,Helicostylis tomentosa,Moraceae,25,O,FALSE,NA,19.56196301,20160829,-2.958285459,-59.9280869
DUC_A01,16,055a,pitaica,Swartzia polyphylla,Fabaceae,11.9,O,FALSE,NA,12.43479133,20160829,-2.958283358,-59.92808622
DUC_A01,16,056a,pataua,Oenocarpus bataua,Arecaceae,20.9,P,FALSE,NA,17.5703829,20160829,-2.958268909,-59.92808197
DUC_A01,16,057a,sorvao,NA,NA,42.9,O,FALSE,NA,26.77487647,20160829,-2.95825143,-59.92809977
DUC_A01,16,058a,matamata branco,Eschweilera coriacea,Lecythidaceae,19.6,O,FALSE,NA,16.90120672,20160829,-2.958241991,-59.92809422
DUC_A01,16,059a,pataua,Oenocarpus bataua,Arecaceae,23.6,P,FALSE,NA,18.90069809,20160829,-2.958240711,-59.92808863
DUC_A01,16,060a,axixa,Sterculia pruriens,Malvaceae,24.7,O,FALSE,NA,19.42179329,20160829,-2.958216182,-59.92809767
DUC_A01,16,061a,breu,Protium heptaphyllum,Burseraceae,11.9,O,FALSE,NA,12.43479133,20160829,-2.958221055,-59.92811743
DUC_A01,16,062a,pataua,Oenocarpus bataua,Arecaceae,20.4,P,FALSE,NA,17.31535563,20160829,-2.958175248,-59.92812065
DUC_A01,16,063a,breu branco,Protium paniculatum,Burseraceae,13.7,O,FALSE,NA,13.5715748,20160829,-2.958154543,-59.92810842
DUC_A01,17,001a,inga vermelho,Inga alba,Fabaceae,24.7,O,FALSE,NA,19.42179329,20160831,-2.960649701,-59.9456352
DUC_A01,17,001b,abiu vermelho,Pouteria cladantha,Sapotaceae,56.8,O,FALSE,NA,31.29602941,20160831,-2.960812777,-59.94580208
DUC_A01,17,002a,quaruba,Vochysia guianensis,Vochysiaceae,24.5,O,FALSE,NA,19.32789045,20160831,-2.960649078,-59.94561638
DUC_A01,17,002b,guajara vermelho,NA,NA,65,O,FALSE,NA,33.66239669,20160831,-2.960859084,-59.94584863
DUC_A01,17,003a,tento,Ormosia coccinea,Fabaceae,20.1,O,FALSE,NA,17.16094518,20160831,-2.960665049,-59.94564562
DUC_A01,17,003b,castanha sapucaia,Lecythis pisonis,Lecythidaceae,48.2,O,FALSE,NA,28.58523737,20160831,-2.960835682,-59.94580023
DUC_A01,17,004a,bacaba,Oenocarpus bacaba,Arecaceae,15,P,FALSE,NA,14.35279308,20160831,-2.960683287,-59.94566665
DUC_A01,17,004b,jutai,Hymenaea parvifolia,Fabaceae,40.5,O,FALSE,NA,25.91446241,20160831,-2.960919351,-59.9457766
DUC_A01,17,005a,macucu,Licania guianensis,Chrysobalanaceae,12.2,O,FALSE,NA,12.62911419,20160831,-2.960719485,-59.94568357
DUC_A01,17,005b,cupiuba,Goupia glabra,Goupiaceae,71.4,O,FALSE,NA,35.38423831,20160831,-2.961047645,-59.94576916
DUC_A01,17,006a,uxirana,Sacoglottis guianensis,Humiriaceae,19.4,O,FALSE,NA,16.79645761,20160831,-2.960699417,-59.94563435
DUC_A01,17,006b,uxi coroa,NA,NA,40,O,FALSE,NA,25.73175259,20160831,-2.960889571,-59.94596954
DUC_A01,17,007a,tauari,Couratari stellata,Lecythidaceae,14.1,O,FALSE,NA,13.81526362,20160831,-2.960692544,-59.94562173
DUC_A01,17,008a,inaja,Attalea maripa,Arecaceae,25,P,FALSE,NA,19.56196301,20160831,-2.960688007,-59.9455939
DUC_A01,17,009a,breu manga,Tetragastris altissima,Burseraceae,20.7,O,FALSE,NA,17.4687162,20160831,-2.960698632,-59.94558858
DUC_A01,17,010a,quariuba,NA,NA,27.2,O,FALSE,NA,20.56587554,20160831,-2.960726189,-59.94558781
DUC_A01,17,011a,gombeira,Swartzia laevicarpa,Fabaceae,21.1,O,FALSE,NA,17.67159717,20160831,-2.960754783,-59.94567065
DUC_A01,17,012a,bacaba,Oenocarpus bacaba,Arecaceae,15,P,FALSE,NA,14.35279308,20160831,-2.960761061,-59.94565741
DUC_A01,17,013a,cabreuva,Myrocarpus frondosus,Fabaceae,22.2,O,FALSE,NA,18.22042649,20160831,-2.960765331,-59.94566528
DUC_A01,17,014a,matamata branco,Eschweilera coriacea,Lecythidaceae,14.5,O,FALSE,NA,14.05596316,20160831,-2.960761094,-59.94562731
DUC_A01,17,015a,tento,Ormosia grossa,Fabaceae,12.1,O,FALSE,NA,12.56456782,20160831,-2.960795996,-59.94557972
DUC_A01,17,016a,taquari,Mabea angularis,Euphorbiaceae,11.4,O,FALSE,NA,12.1062452,20160831,-2.96078192,-59.94557683
DUC_A01,17,017a,mamorana,Eriotheca globosa,Malvaceae,17.3,O,FALSE,NA,15.66522663,20160831,-2.96083841,-59.9456281
DUC_A01,17,018a,morta,NA,NA,23,O,TRUE,3,18.61156547,20160831,-2.960811397,-59.94557795
DUC_A01,17,019a,matamata preto,Eschweilera ovata,Lecythidaceae,30.6,O,FALSE,NA,22.04162773,20160831,-2.960804643,-59.94556541
DUC_A01,17,020a,morta,NA,NA,23.7,O,TRUE,3,18.94854465,20160831,-2.960793247,-59.94554425
DUC_A01,17,021a,mamorana,Eriotheca globosa,Malvaceae,11.8,O,FALSE,NA,12.36955633,20160831,-2.960825094,-59.94555514
DUC_A01,17,022a,mamorana,Eriotheca globosa,Malvaceae,27.8,O,FALSE,NA,20.83269885,20160831,-2.960847478,-59.94554488
DUC_A01,17,023a,envira preta,Guatteria schomburgkiana,Annonaceae,18,O,FALSE,NA,16.04890366,20160831,-2.960847897,-59.94554567
DUC_A01,17,024a,canela de velho,Casearia javitensis,Salicaceae,10.2,O,FALSE,NA,11.29202606,20160831,-2.96086952,-59.94553579
DUC_A01,17,025a,itauba,Mezilaurus itauba,Lauraceae,10,O,FALSE,NA,11.15252146,20160831,-2.960877963,-59.94550484
DUC_A01,17,026a,breu branco,Protium paniculatum,Burseraceae,30.7,O,FALSE,NA,22.08375484,20160831,-2.960994428,-59.94552903
DUC_A01,17,027a,tachi preto,Tachigali myrmecophila,Fabaceae,10.5,O,FALSE,NA,11.49917204,20160831,-2.961002997,-59.94555423
DUC_A01,17,028a,breu branco,Protium paniculatum,Burseraceae,21.4,O,FALSE,NA,17.82258216,20160831,-2.960997329,-59.94556699
DUC_A01,17,029a,urucurana,Sloanea guianensis,Elaeocarpaceae,15.4,O,FALSE,NA,14.58714049,20160831,-2.960998056,-59.94558637
DUC_A01,17,030a,matamata preto,Eschweilera ovata,Lecythidaceae,14.9,O,FALSE,NA,14.29377831,20160831,-2.960936788,-59.9456078
DUC_A01,17,031a,inga branco,Inga thibaudiana,Fabaceae,11.6,O,FALSE,NA,12.23838019,20160831,-2.96093378,-59.94560934
DUC_A01,17,032a,envira preta,Guatteria schomburgkiana,Annonaceae,21.4,O,FALSE,NA,17.82258216,20160831,-2.960927426,-59.94562252
DUC_A01,17,033a,mirapiranga,NA,NA,24.1,O,FALSE,NA,19.1389723,20160831,-2.960910699,-59.94566097
DUC_A01,17,034a,marauba,Apuleia leiocarpa,Fabaceae,47.7,O,FALSE,NA,28.41937082,20160831,-2.960890452,-59.94567139
DUC_A01,17,035a,cupiuba,Goupia glabra,Goupiaceae,38.4,O,FALSE,NA,25.13868118,20160831,-2.960880848,-59.94567133
DUC_A01,17,036a,angelim rajado,Zygia racemosa,Fabaceae,25.8,O,FALSE,NA,19.93182036,20160831,-2.960818822,-59.94563807
DUC_A01,17,037a,ripeira,Eschweilera micrantha,Lecythidaceae,16,O,FALSE,NA,14.93368048,20160831,-2.960844497,-59.94567498
DUC_A01,17,038a,matamata branco,Eschweilera coriacea,Lecythidaceae,13.2,O,FALSE,NA,13.2625889,20160831,-2.960828516,-59.94566314
